,Date,User,Tweet
1793,2019-04-18 03:17:28+00:00,Harsh__Doshi,"Finally casted my #firstvote 
#votefordevelopment #VoteKaro #TNElection2019 #LokSabhaElections2019 
And yes Aayega Toh Modi Hi
@narendramodi @BJP4India @BJP4TamilNadu https://t.co/FHqDyTzA4D"
1794,2019-04-18 03:03:42+00:00,maqbool_sm,"Why can’t Mr. Modi see the connection between a dumdaar sarkar and employment for our youth, prosperity for our farmers and a vision for India that every Indian can feel a part of? Asks @RahulGandhi 
#NyayForUnemployed 
#VoteNyayVoteCongress
#LokSabhaElections2019"
1795,2019-04-18 03:00:00+00:00,DeccanHerald,"A defamation complaint has been filed against Congress president @RahulGandhi in a Bulandshahr court over his remarks why all ""thieves"" share the ""Modi"" surname.

#DHPoliticalTheatre | #LokSabhaElections2019|

https://t.co/5v2BeLwBU2"
1796,2019-04-18 02:53:09+00:00,UtkarshV_BJP,"Vote For #NewIndia 
Vote For #BJP 
#NarendraModi For #NewIndia

#Vote4BJP #Vote4Modi #ModiAgainSaysIndia #ModiHiAayega #EveryVoteForModi #IndiaBoleModiDobara #BJP4India #Modi 
#LokSabhaElections2019 #IndiaElects #Round2 #Phase2 #Elections2019 
@BJP4India @narendramodi #NaMoYuva"
1797,2019-04-18 02:23:25+00:00,NotNewToAny1,"Dear Rahul, We are born Congress men, we understand your pain, We foundly remember Hon. Shri Rajiv Gandhi ji ,his sacrifice for the national unity, stands tall . Mata Papnasini Will bless you #Wayanad #ThirunelliTemple Entire India is with you @RahulGandhi #LokSabhaElections2019 https://t.co/ZDinsKDAm3"
1798,2019-04-17 19:29:21+00:00,juari53,"#ChowkidarPhirSe #LokSabhaElections2019 @RahulGandhi @narendramodi 
Is kashmiri pandit ko sunlo rahul ji https://t.co/FwDy5MaUxn"
1799,2019-04-17 19:11:38+00:00,ModiRahulModi,"Naya Hindustan Banayege, Hum Phir Se Modi Layenge.
#IndiaBoleModiDobara #LokSabhaElections2019 #Elections2019 #ElectionsWithMC #KalankReview #KalankMovieReview @BJP4India @narendramodi @BJP4Delhi @BJP4Bengal @BJPLive #Modi #INDIA #RahulGandhiChorHai #ModiAgainSaysIndia #BJP4India https://t.co/1i4ILDG38C"
1800,2019-04-17 19:02:06+00:00,amij24,"Best comic video of Mr. Rahul baba and company. A refreshment video for #LokSabhaElections2019
@RahulGandhi on a serious note you have touched all the heights of comedy in this election season.
https://t.co/bGi5PSNrU2

#ElectionsWithIndiaTV @kishanreddybjp @V6News @HydTimes"
1801,2019-04-17 18:57:25+00:00,ModiRahulModi,"Rt/LIKE/REPLY
Naya Hindustan Banayege, Hum Phir Se Modi Layenge.
#IndiaBoleModiDobara #LokSabhaElections2019 #Elections2019 #ElectionsWithMC #KalankReview #KalankMovieReview @BJP4India @narendramodi @BJP4Delhi @BJP4Bengal @BJPLive #BJP #Modi #INDIA #RahulGandhiChorHai #ModiDobara https://t.co/yBphViGtH1"
1802,2019-04-17 18:34:53+00:00,ModiRahulModi,"Naya Hindustan Banayege, Hum Phir Se Modi Layenge.
Hum Pakistan Ko Sabak Sikhayenge, Hum Phir Se Modi Layenge,
Naya Hindustan Banayege, Hum Phir Se Modi Layenge.
@narendramodi #IndiaBoleModiDobara #LokSabhaElections2019 #Elections2019 #KalankReview #Modi #BJP @BJP4India @PMOIndia"
1803,2019-04-17 18:20:49+00:00,NewsMobileIndia,"Congress favours scrapping sedition law to strengthen stone pelting in J&amp;K: PM Modi

@narendramodi #JammuAndKashmir 

#LokSabhaElections2019 
#IndiaDecides2019 

https://t.co/odsH6ohFko"
1804,2019-04-17 17:53:43+00:00,uniindianews,"Modi swindled new generation: Nath
#LokSabhaElections2019
#MadhyaPradesh
@OfficeOfKNath
@narendramodi
@ChouhanShivraj
https://t.co/BP55j9jnmQ https://t.co/s95c17iDgh"
1805,2019-04-17 17:52:05+00:00,bebaak__bol,"https://t.co/csrZ1Ss4Fx  Why? Why only @narendramodi 's biopic has been banned and nobody questioned @ShashiTharoor 's book? Why? Why did @INCIndia oppose only Modi's biopic and not Mamta's? #AayegaTohModiHi #VoteForIndia 
#LokSabhaElections2019 
#NamoAgain2019 
#RevoltInCong"
1806,2019-04-17 17:41:09+00:00,shiv2927,"Huge respect and a grand salute to our respected honourable Shri Narendra Modi sir🙏 

The person who is of the people, by then people and for the people. 

#LokSabhaElections2019 @PMOIndia @narendramodi @BJP4India @BJP4Gujarat https://t.co/bTlUEFB44J"
1807,2019-04-17 17:41:02+00:00,uniindianews,"Shivraj’s rejoinder to Nath’s assault on Modi
#LokSabhaElections2019
#MadhyaPradesh
@OfficeOfKNath
@ChouhanShivraj
@narendramodi
https://t.co/R4ZduYEKF5 https://t.co/Rqzb6a4WUE"
1808,2019-04-17 17:28:26+00:00,dograjournalist,"Kathua girl, Niharika doctor by profession giving a special message for PM @narendramodi 

#AbkiBaarKiskiSarkar #LokSabhaElections2019 #Modi https://t.co/nNOJLGDhIn"
1809,2019-04-17 16:32:46+00:00,faisalimam20,"BJP Candidates are demanding Votes in the name of Modi, Modi is Seeking votes in the name of the Army,, And the fight against the Soldiers from Benaras is Contesting 👍 @RahulGandhi
#NewIndia #LokSabhaElections2019"
1810,2019-04-17 16:17:18+00:00,NewsMobileIndia,"Modi failed to deliver anything to public except ‘Baba ji ka thullu’: Navjot Singh Sidhu

@sherryontopp @narendramodi 

#LokSabhaElections2019 
#IndiaDecides2019 

https://t.co/XWPNW2zRxb"
1811,2019-04-17 14:26:01+00:00,harshlapsia,"My Uber driver is laughing his ass off as I'm playing Rahul Gandhi video. He's from the North East. Says state politics apart, @narendramodi should be governing India for at least 10 more years. Fun times 

@BJP4India #LokSabhaElections2019 #IndiaBoleModiDobara"
1812,2019-04-17 14:13:07+00:00,Kamlesh14401123,#LokSabhaElections2019 @Kamlesh14401123 @keshavyadaviyc @RahulGandhi @LambaAlka @rahul_support @JVSinghINC @INCMP @yadav_shobhna @Shobha_Oza @yadavakhilesh @SYadavMLA @digvijaya_28 @OfficeOfKNath @yadavtejashwi @priyankac19 @RTforINC @INCIndia @abpnewshindi @rssurjewala https://t.co/eHrNdW203Y
1813,2019-04-17 14:10:17+00:00,Kamlesh14401123,#LokSabhaElections2019 @Kamlesh14401123 @keshavyadaviyc @RahulGandhi @LambaAlka @rahul_support @JVSinghINC @INCMP @OfficeOfKNath @Shobha_Oza @SYadavMLA  @digvijaya_28 @RTforINC @INCIndia @rssurjewala @MPArunYadav @priyankac19 @jitupatwari @NayakRagini @narendramodi @AmitShah https://t.co/UVU35BG4MP
1814,2019-04-17 14:07:18+00:00,Kamlesh14401123,#LokSabhaElections2019 @Kamlesh14401123 @LambaAlka @keshavyadaviyc @RahulGandhi @rahul_support @JVSinghINC @INCMP @Shobha_Oza @SYadavMLA @OfficeOfKNath @MPArunYadav @priyankac19 @INCIndia @RTforINC @jitupatwari @rssurjewala @digvijaya_28 @NayakRagini @narendramodi @AmitShah https://t.co/jvH7qRbOnp
1815,2019-04-17 13:13:38+00:00,asarpotar,"Makes Sense why @RahulGandhi blames #NaMo for Vijay Mallay, Nirav Modi, Mehul Choksi..  If Modi comes to power, all will be brought to India and Rahul's comission network disclosed!
Will not be surprised, if Rahul comes in, all will be proved innocent!
#LokSabhaElections2019"
1816,2019-04-17 13:07:43+00:00,_DharmaTalkies_,"As my beloved state #Karnataka goes to vote tomorrow, please read this again &amp; again to know why you should vote ONLY for NARENDRA MODI @narendramodi by Sandeep Balakrishna @dharmadispatch

https://t.co/ICTOcyGnGP

#LokSabhaElections2019"
1817,2019-04-17 12:19:25+00:00,HashimYJSpeaks,"Just for info of all #Modi community was not backward caste till @narendramodi jee became CM of #Gujarat n brought it in backward caste n gave 5% #Reservation to them..Rest its for #India to decide
#LokSabhaElections2019"
1818,2019-04-17 12:06:48+00:00,smitadeshmukh,Thackeray brothers have been  playing ping pong with @narendramodi for years now. Raj started out as a Modi fan and then fell out as nothing concrete was offered and BJP went with Sena in 2014. Despite tall claims Raj has zero political equity in Mah #LokSabhaElections2019
1819,2019-04-17 11:59:48+00:00,TOIAhmedabad,"On May 23, when ""Phir Ek Baar Modi Sarkar"" will get implemented, we will remove the ceiling of 5-acre farms land. We have envisioned a scheme to give pension to farmers, says PM @narendramodi

#ElectionsWithTimes #LokSabhaElections2019"
1820,2019-04-17 11:57:17+00:00,Outlookindia,"Congress president @RahulGandhi performs the 'bali tharpanam' ritual in memory of his late father, former PM Rajiv Gandhi, at Thirunelli temple in Kerala's Wayanad
#LokSabhaElections2019 #ElectionsOutlook
@INCIndia 

https://t.co/4sgu6wyQe1"
1821,2019-04-17 11:54:30+00:00,TOIAhmedabad,"Earlier they used to abuse Modi and Gujarat for around 13 years. They abused #Gujarat when I was here in Gujarat and they went ahead with that tradition and now began abusing India as I became PM of this country, says PM @narendramodi in #Gujarat

#LokSabhaElections2019"
1822,2019-04-17 11:53:09+00:00,TOIAhmedabad,"For five years, Congress has been leading an initiative called ""chowkidar hatao"". A Congress leader had gone to Pakistan and adviced them to remove Modi, says PM @narendramodi during a public meeting in #Gujarat

#ElectionsWithTimes
#LokSabhaElections2019"
1823,2019-04-17 11:37:04+00:00,R_Shirish_Photo,"Twitter Trending Summery #India

#KXIPvRR #IndiaBoleModiDobara #LokSabhaElections2019 #VivoIPL

@lionsdenkxip yesterday won the match.
@narendramodi modi ji hi aayege.
#LokSabhaElections2019 Modi ji hi Jitenge.
@IPL Timepass But @ChennaiIPL Won the IPL Title Fourth Time."
1824,2019-04-17 11:30:00+00:00,timesofindia,"#ElectionsWithTimes  #LokSabhaElections2019 

Modi Meter: Check how much you know about Modi government's 5-year performance. 

How has India's GDP growth changed under PM @narendramodi?

Draw what you think 👇 

https://t.co/JAcRv9qp9K https://t.co/XbCV4Sku3Q"
1825,2019-04-17 11:23:44+00:00,jiojibhark,"Bhrashto ko kashta hai
2019 Main MOdi ka aana Spashta hai... 
Fir Ek bar Modi sarkar... 

#PhirEkBaarModiSarkar #ModiAgainSaysIndia #ModiHiAayega #ModiHaiKaamdar #loksabhaelections2019
@narendramodi https://t.co/k8Pj0axLhj https://t.co/KXQmE4zPWo"
1826,2019-04-17 10:41:46+00:00,JustOutNews,"EC officials likely to watch PM Narendra Modi biopic today
Read More - https://t.co/cRrBGHUd8j
@narendramodi @vivekoberoi @1947democracy #LokSabhaElections2019 #ModiBiopic 
To Know more #InterestingNews and Updates download #justoutnews app -justout.in/dl https://t.co/rqaWi7VoPx"
1827,2019-04-17 10:10:23+00:00,TOIAhmedabad,"Think about security of your daughters. These people from #Congress were not ready to bring a law which has provision of capital punishment for rapists. As you sent Modi in Delhi, I brought the law fixing death sentence to rapists: PM @narendramodi 

#LokSabhaElections2019"
1828,2019-04-17 10:09:01+00:00,TOIAhmedabad,"Since Jawaharlal Nehru's time to this Namdar (Rahul Gandhi), they give slogans of 'Gareebi Hatao'. First you get out from here, we will remove the poverty: PM @narendramodi 
#LokSabhaElections2019
#ElectionsWithTimes"
1829,2019-04-17 10:02:19+00:00,TOIAhmedabad,"Gandhi's Congress has become a 'Gaalibaaz' (one who utters abusive words). I have witnessed a storm in the country which is a wave for me, says PM @narendramodi 

#LokSabhaElections2019"
1830,2019-04-17 09:58:58+00:00,TOIAhmedabad,"As terrorists massacred our jawans in Pulwama, Modi carried out an air strike and swept away the entire region of terrorists. Now, #Congress is also pained with that, says PM @narendramodi 

#LokSabhaElections2019
#ElectionsWithTimes"
1831,2019-04-17 09:49:38+00:00,RangamT,"In #LokSabhaElections2019
not only @narendramodi ji is contesting but children,youth,women,poor,middle class &amp; Indians living in every corner of the world are standing by side of Modi ji against the anti-National  &amp; anti-democratic powers.
India will win.
#IndiaBoleModiDobara https://t.co/Do5y8ErS3p"
1832,2019-04-17 09:47:32+00:00,TOIAhmedabad,"Now they (Gandhi family) are out on bail but they feel on how can a Gujju and a chaiwallah make us seek bail in a graft case. If you give me five more years, then I will send them to jail, says PM @narendramodi 

#LokSabhaElections2019
#ElectionsWithTimes"
1833,2019-04-17 09:44:02+00:00,TOIAhmedabad,"""I am the only PM who knows many of you by your name. Even you can shout Narendra bhai please stop, we need to talk with you,"" says PM @narendramodi

#LokSabhaElections2019
#ElectionWithTimes"
1834,2019-04-17 09:38:44+00:00,TOIAhmedabad,"PM @narendramodi expressed condolences for people who lost their lives in natural calamities on Monday. ""I urged all political parties to refrain from making frivolous political comments during such natural calamity,"" says Modi. 

#ElectionsWithTimes #LokSabhaElections2019"
1835,2019-04-17 09:24:12+00:00,mdiq4u,&amp; shame on U for endorsing bomb blast accussed #Sadhvipragya who is going to contest election from #bhopal. in video thanks to @RahulGandhi who kept calm &amp; Patience Unlike ur #modi who insulted few people on stage.Atleast check before opening ur mouth. #LokSabhaElections2019 https://t.co/8lHkImHMSE
1836,2019-04-17 09:20:00+00:00,timesofindia,"#ElectionsWithTimes 
#LokSabhaElections2019

Rahul maligning entire community by calling me thief: PM @narendramodi 

Read: https://t.co/WfVEvUFYt9"
1837,2019-04-17 09:17:33+00:00,latestly,"Navjot Singh Sidhu Takes Jibe at PM Narendra Modi in Lok Sabha Rally, Says 'PM Modi Makes People Do Yoga By Keeping Their Plates Empty', Watch Video

@sherryontopp @narendramodi #LokSabhaElections2019 #Yoga #JanDhanYojana #Ahmedabad @INCIndia @BJP4India

https://t.co/AdJS0ID6Bc"
1838,2019-04-17 09:14:50+00:00,eNewsBharati,"With new twitter account 'Rahul Gandhi-Wayand’, @RahulGandhi addresses public meeting in #Wayanad: https://t.co/Pfj7bG5n44 @INCIndia @INCTamilNadu @RGWayanadOffice @milindarolkar @BapatSharayu #LokSabhaElections2019"
1839,2019-04-17 09:02:08+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from the Corruption. #BharatModiKeSaath

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar secure India from the Corruption. Congress party Spread Corruption from 70 years. Poor use for Vote Bank in India by Congress in Elections. https://t.co/3fZSfLNUaR"
1840,2019-04-17 08:55:55+00:00,memohanlal,"मोदी हैं तो मुमकिन है Madha Bole Modi Dobara 
Maharashtra Bole Modi Dobara  
#IndiaBoleModiDobara

Clip from PM @narendramodi rally  in Madha, Maharashtra!

#PhirEkBaarModiSarkar 🇮🇳
#LokSabhaElections2019 https://t.co/D3c15NWtl9"
1841,2019-04-17 08:28:54+00:00,AplaVartahar,"'पवारसाहेब, माझी बरोबरी करू नका...' - मोदी https://t.co/BK08FlEDJj
#NarendraModi #NarendraModiJindabad #Narendra #Solapur #Akluj #LokSabhaElections2019 #Elections2019 #Loksabha2019 #LokSabhaElections 
@narendramodi @PawarSpeaks @AmitShah @BJP4India @BJP4Maharashtra @bjpsamvad https://t.co/GyjjaIMMuj"
1842,2019-04-17 08:20:11+00:00,htTweets,"‘Because I am a backward’: PM @narendramodi's counter to Rahul Gandhi jibe over name

https://t.co/1S0nXK3LYE

#ElectionsWithHT
#LokSabhaElections2019 #Elections2019 https://t.co/hL2RbvjJXo"
1843,2019-04-17 07:42:47+00:00,maqbool_sm,"Modi most anti-National, dividing Nation: @RahulGandhi

#JanaNayakanRahulGandhi
#AbHogaNYAY 
#LokSabhaElections2019
https://t.co/WMcelUktZd via @CaravanDaily"
1844,2019-04-17 07:38:41+00:00,thetribunechd,"#LokSabhaElections2019 |  Modi most anti-national, is dividing the nation, says @RahulGandhi  https://t.co/ZIml4oe8CD via @thetribunechd"
1845,2019-04-17 07:00:43+00:00,CNNnews18,"#NewsAlert -- @RahulGandhi did not just pray for Indira Gandhi or Rajiv Gandhi, he also prayed for the Pulwama victims: Congress | @_pallavighosh with more details #BattleOf2019 #ElectionsWithNews18 #LokSabhaElections2019 https://t.co/44u5RiGAVa"
1846,2019-04-17 06:56:24+00:00,htTweets,"‘Because I am a backward’: PM @narendramodi's counter to Rahul Gandhi jibe over name

https://t.co/1S0nXK3LYE

#ElectionsWithHT
#LokSabhaElections2019 #Elections2019 https://t.co/755Scvjx1Q"
1847,2019-04-17 06:50:42+00:00,VijethaaB,"My Vote for Modi 👆 

#MyVoteMyRight #Vote4Modi #Vote4NewIndia @narendramodi #LokSabhaElections2019 #ModiMattomme #ModiAgain https://t.co/uZyWUV2dnA"
1848,2019-04-17 06:49:11+00:00,Outlookindia,"LS Polls Live Updates: Why Label Entire Backward Community Thief By Calling Me One, PM Modi Slams Rahul Gandhi
@narendramodi @RahulGandhi #LokSabhaElections2019 #ElectionsOutlook 
https://t.co/WJHATTEwp2"
1849,2019-04-17 06:25:20+00:00,mathrubhumieng,"Rahul Gandhi spends time with Shanimol Usman’s family at level crossing
Read more at: https://t.co/mOUMmvQZlR
@RahulGandhi @RGWayanadOffice #LokSabhaElections2019 #LokSabhaElection2019 #loksabhapolls2019 #Kerala #UDF @INCIndia @INCKerala @ShanimolOsman"
1850,2019-04-17 06:23:37+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from Rahul Gandhi. #IndiaBoleModiDobara

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar secure India from Congress and Rahul Gandhi. Congress Spread the Corruption from 70 years. Our Govt focusing on Development without Scam. https://t.co/n53kKPVNxg"
1851,2019-04-17 06:22:51+00:00,CNNnews18,"#LIVE -- Rahul Gandhi (@RahulGandhi) addresses a rally in Wayanad, Kerala | #BattleOf2019 #ElectionsWithNews18 #LokSabhaElections2019 https://t.co/3OmiTsbeL6"
1852,2019-04-17 06:16:35+00:00,ZeeBusiness,"मंगलवार को पीएम #Modi ने ओडिशा में किया धुआंधार चुनाव प्रचार।

@narendramodi #LokSabhaElections2019 https://t.co/zzLM9HCxRy"
1853,2019-04-17 06:03:10+00:00,sriprad,#LokSabhaElections2019 #May23WithTimesNow #ModiHiAayega #ModiAgainSaysIndia #ModiOnceMore 10 reasons why we need Modi again.. view link @narendramodi @myogiadityanath @smritiirani @BSYBJP    https://t.co/FHRvitmhrH
